el_for_eng:S0061L03B02	I want to feel okay again	θέλω να νιώθω καλά ξανά	f101510c-4e32-4a93-9ceb-d96ed3133d4f
el_for_eng:S0061L03B03	I can't remember again	δεν μπορώ να θυμηθώ ξανά	89782981-403e-4fc3-aa06-77f10f3946a0
el_for_eng:S0061L03U01	I want to say things again	θέλω να λέω πράγματα ξανά	e98dd963-8d6e-499b-9405-6e817c68fc44
el_for_eng:S0061L03U02	I want to do things again	θέλω να κάνω πράγματα ξανά	acc1cc6a-1d19-4615-b3f4-367b8eb52b71
el_for_eng:S0061L03U03	I want to speak Greek again	θέλω να μιλάω ελληνικά ξανά	9466f16c-e8d9-409e-a5f7-7cdbdee933f9
el_for_eng:S0061L03U04	I want to learn Greek again	θέλω να μαθαίνω ελληνικά ξανά	e70f1065-fcc4-41f0-a362-fe71a5e1c930
el_for_eng:S0061L03U05	I don't need you to say it again	δεν χρειάζεται να το πεις ξανά	77e768e0-55f1-4c13-89c5-60d33a15b483
el_for_eng:S0061L03U06	can you say it again carefully?	μπορείς να το πεις ξανά προσεκτικά;	7a6e5099-2f53-4d1e-8206-2f9b47ec1163
el_for_eng:S0061L03U07	I enjoy learning Greek again	μου αρέσει να μαθαίνω ελληνικά ξανά	8aac5538-1c7d-488c-a0fe-298cc5c68874
el_for_eng:S0061L04B01	I feel a bit better	νιώθω λίγο καλύτερα	6c39d320-fb31-4ab4-9658-4b27cfa5143e
el_for_eng:S0061L04B02	I'm a bit tired	είμαι λίγο κουρασμένος	64481bb5-a30e-4209-956d-f017949faa65
el_for_eng:S0061L04B03	I want a bit more time	θέλω λίγο περισσότερο χρόνο	20bfaabc-c7a8-4afb-9dce-d20621d8cd33
el_for_eng:S0061L04U01	I want to learn a bit more	θέλω να μαθαίνω λίγο περισσότερο	d7f3ad6b-4be0-40e4-8821-b5ccb4aaa64d
el_for_eng:S0061L04U02	can you say it a bit better?	μπορείς να το πεις λίγο καλύτερα;	78aa2104-c7d3-4e57-b497-0580cca1e825
el_for_eng:S0061L04U03	I want to do things a bit better	θέλω να κάνω πράγματα λίγο καλύτερα	319b677b-d516-404d-836b-35b594cf7b9b
el_for_eng:S0061L04U04	I want to speak Greek a bit better	θέλω να μιλάω ελληνικά λίγο καλύτερα	c57e995c-1134-425e-a423-22c6402de921
el_for_eng:S0061L04U05	I'm a bit tired this morning	είμαι λίγο κουρασμένος σήμερα το πρωί	9252a2d1-21ef-41d3-a35f-3e932fefbcd4
el_for_eng:S0061L04U06	I enjoy learning a bit more	μου αρέσει να μαθαίνω λίγο περισσότερο	2978f3a2-34c2-49db-aa74-78b61c3ff8d3
el_for_eng:S0061L04U07	I want to say things a bit more carefully	θέλω να λέω πράγματα λίγο πιο προσεκτικά	ba69de4a-e19f-4a73-bd82-240db7fe43e5
el_for_eng:S0061L05B01	more slowly	πιο αργά	3d71b8f8-adfb-4782-bf6c-dbd3ff146191
el_for_eng:S0061L05B02	can you say it more slowly?	μπορείς να το πεις πιο αργά;	a50c93ef-a88b-4e68-a4a5-b4745853b0ce
el_for_eng:S0061L05B03	I want to say things more slowly	θέλω να λέω πράγματα πιο αργά	f95b2023-a068-41c6-a5f9-5c746666a25d
el_for_eng:S0061L05B04	I want to speak Greek more slowly	θέλω να μιλάω ελληνικά πιο αργά	62c0007b-49d7-4d0f-bbc5-460929a88f21
el_for_eng:S0061L05C01	more	πιο	796ae930-6f5d-4f9f-a91c-4502c5e03acc
el_for_eng:S0061L05C02	slowly	αργά	dc2ce0e2-ecaf-44d5-9691-83367c385629
el_for_eng:S0061L05U01	I can do things more slowly	μπορώ να κάνω πράγματα πιο αργά	db6e29a4-0708-4f92-aedc-cd5bf580401a
el_for_eng:S0061L05U02	I want to learn things more slowly	θέλω να μαθαίνω πράγματα πιο αργά	017ec573-623b-419f-8ab3-3cf5dbbb08ae
el_for_eng:S0061L05U03	I don't want to speak Greek more slowly	δεν θέλω να μιλάω ελληνικά πιο αργά	36a2e275-912a-4fb9-b9b4-e82e731822d8
el_for_eng:S0061L05U04	I want to speak Greek a little more slowly	θέλω να μιλάω ελληνικά λίγο πιο αργά	349fcbef-823e-4a0d-96da-cb393fff42a8
el_for_eng:S0061L05U05	I enjoy doing things more slowly	μου αρέσει να κάνω πράγματα πιο αργά	ae2dcbd2-679c-4a1f-8ef2-da41d7a67267
el_for_eng:S0061L05U06	can you say that again a little more slowly?	μπορείς να το πεις ξανά λίγο πιο αργά;	80b070c4-94df-4c36-aa0b-9de6eb1a4ce8
el_for_eng:S0061L05U07	I enjoy learning Greek more slowly	μου αρέσει να μαθαίνω ελληνικά πιο αργά	2513fed9-6ff9-4f93-adb1-8f2e3c91c85e
el_for_eng:S0062L01B01	I'm not	δεν είμαι	8cedaaba-b28b-455f-bc7c-fe4ca50c74d6
el_for_eng:S0062L01B02	I'm not sure	δεν είμαι σίγουρος	bf5064d0-0244-489b-b5d0-ae372a2427c7
el_for_eng:S0062L01B03	I'm not tired right now	δεν είμαι κουρασμένος τώρα	dd58a05f-afa7-4187-bae3-4c36263ddaf8
el_for_eng:S0062L01B04	I'm not a bit tired	δεν είμαι λίγο κουρασμένος	eef3b80e-70a0-4888-b470-bebd4535f5fa
el_for_eng:S0062L01C01	not	δεν	ba79020a-26d1-4264-8601-5f7332859e6e
el_for_eng:S0062L01C02	I am	είμαι	b5895cc2-427b-484a-928b-70efa9fb161c
el_for_eng:S0062L01U01	I'm not tired this morning	δεν είμαι κουρασμένος σήμερα το πρωί	66ad28c8-4661-48cf-8dd7-41d247c3ac76
el_for_eng:S0062L01U02	I'm not sure if I want to do that	δεν είμαι σίγουρος αν θέλω να το κάνω	b1b8c7d8-a11c-4966-8682-811b1886377d
el_for_eng:S0062L01U03	I'm not sure if I can do that	δεν είμαι σίγουρος αν μπορώ να το κάνω	02161409-d48a-4b29-9972-83f9f6f3dbab
el_for_eng:S0062L01U04	I'm not sure if I can say that again	δεν είμαι σίγουρος αν μπορώ να το πω ξανά	7ec2861d-f720-4d0b-8c02-37d4637caf36
el_for_eng:S0062L01U05	I'm not tired when I learn Greek	δεν είμαι κουρασμένος όταν μαθαίνω ελληνικά	063c4bd1-d7fa-4e33-bd98-1cbfb0123108
el_for_eng:S0062L01U06	I'm not sure if I need to do that	δεν είμαι σίγουρος αν χρειάζεται να το κάνω	4b2ce2f4-b176-4e73-b5bf-ef16cd529a54
el_for_eng:S0062L01U07	I'm not sure if I want to speak Greek tonight	δεν είμαι σίγουρος αν θέλω να μιλάω ελληνικά απόψε	150c8459-0e88-4fa6-909f-aa4e9fc1046a
el_for_eng:S0062L02B01	I'm not sure	δεν είμαι σίγουρος	bf5064d0-0244-489b-b5d0-ae372a2427c7
el_for_eng:S0062L02B02	I'm not sure if I can say it	δεν είμαι σίγουρος αν μπορώ να το πω	43dae2d8-9f1e-441f-b6a4-c778a32df241
el_for_eng:S0062L02B03	I'm not sure if I can remember	δεν είμαι σίγουρος αν μπορώ να θυμηθώ	e91735b4-ffdc-4962-857d-6ef065b76a52
el_for_eng:S0062L02U01	I'm not sure if I can do that	δεν είμαι σίγουρος αν μπορώ να το κάνω	02161409-d48a-4b29-9972-83f9f6f3dbab
el_for_eng:S0062L02U02	I'm not sure if I know how to say that	δεν είμαι σίγουρος αν ξέρω πώς να το πω	5e51dfdb-afeb-42cd-8bfb-80cfb3156f1a
el_for_eng:S0062L02U03	I'm not sure if I want to do that again	δεν είμαι σίγουρος αν θέλω να το κάνω ξανά	d704b112-aecd-4275-aa35-1612f77a4507
el_for_eng:S0062L02U04	I'm not sure if I need to do that	δεν είμαι σίγουρος αν χρειάζεται να το κάνω	4b2ce2f4-b176-4e73-b5bf-ef16cd529a54
el_for_eng:S0062L02U05	I'm not sure if I want to speak Greek	δεν είμαι σίγουρος αν θέλω να μιλάω ελληνικά	e51ee5fc-be1c-4349-95ab-25ae9ff94c00
el_for_eng:S0062L02U06	I'm not sure if I can say enough words	δεν είμαι σίγουρος αν μπορώ να λέω αρκετές λέξεις	ba40c833-83be-4f37-8f63-c88115031dfd
el_for_eng:S0062L02U07	I'm not sure if I can do things well	δεν είμαι σίγουρος αν μπορώ να κάνω πράγματα καλά	308fc0f3-735e-43a5-9a5d-89a2a73efd90
el_for_eng:S0062L04B01	help you	σε βοηθήσω	0602b1ab-a34c-44d5-82a8-31fc1e581f98
el_for_eng:S0062L04B02	I want to help you	θέλω να σε βοηθήσω	e0cdf9d1-ba3c-41af-b94d-91b28101343e
el_for_eng:S0062L04B03	I wanted to help you	ήθελα να σε βοηθήσω	e012749b-9196-4f49-b25b-dbe21e250c40
el_for_eng:S0062L04B04	I'm looking forward to helping you	ανυπομονώ να σε βοηθήσω	f1c5a408-f9d7-416d-b0d0-c38077423718
el_for_eng:S0062L04C01	you	σε	0b77c0fe-96e0-4ade-9418-e4e906066e11
el_for_eng:S0062L04C02	I help	βοηθήσω	29076a1b-6a89-4584-8d19-82c3f86e09b6
el_for_eng:S0062L04U01	I enjoy helping you	μου αρέσει να σε βοηθήσω	72e39eb5-2bae-48ce-90cc-ba2434d261e1
el_for_eng:S0062L04U02	I need to help you	χρειάζεται να σε βοηθήσω	f2d2cc3a-c400-49e2-9a66-e2059234c86a
el_for_eng:S0062L04U03	I can help you now	μπορώ να σε βοηθήσω τώρα	2be1d264-1481-4be0-a521-01ddf7a97fba
el_for_eng:S0062L04U04	I don't want to help you now	δεν θέλω να σε βοηθήσω τώρα	d6890463-8376-4373-897c-2a930bad426c
el_for_eng:S0062L04U05	I don't know if I can help you today	δεν ξέρω αν μπορώ να σε βοηθήσω σήμερα	acde5c3d-e7a2-4e6c-846d-15da0dbc25e7
el_for_eng:S0062L04U06	I'm not sure if I can help you	δεν είμαι σίγουρος αν μπορώ να σε βοηθήσω	17943815-82b8-4d9a-b3d0-cc2048483189
el_for_eng:S0062L04U07	I'm not sure if I can help you again	δεν είμαι σίγουρος αν μπορώ να σε βοηθήσω ξανά	746fb927-6ddf-4336-a024-0b5d62708ee5
el_for_eng:S0062L05B01	I want to help you at the same time	θέλω να σε βοηθήσω ταυτόχρονα	225973ff-255c-4579-bd6d-c1c286474c05
el_for_eng:S0062L05B02	I can do things at the same time	μπορώ να κάνω πράγματα ταυτόχρονα	e10e4564-2e04-4032-b632-9bfd7a485c8a
el_for_eng:S0062L05B03	I don't want to do everything at the same time	δεν θέλω να κάνω τα πάντα ταυτόχρονα	8b4662bd-24f4-4c8c-890b-ddaeaad3caca
el_for_eng:S0062L05U01	I can't do things at the same time	δεν μπορώ να κάνω πράγματα ταυτόχρονα	92ebb0c4-9b93-41a2-9c60-dc281dc895f0
el_for_eng:S0062L05U02	I enjoy doing things at the same time	μου αρέσει να κάνω πράγματα ταυτόχρονα	3dd74945-9574-4307-bb2b-40db60b0369e
el_for_eng:S0062L05U03	I can't remember everything at the same time	δεν μπορώ να θυμηθώ τα πάντα ταυτόχρονα	ca2be995-7bd1-4325-b3ec-a8396ea57ded
el_for_eng:S0062L05U04	I don't know if I can do things at the same time	δεν ξέρω αν μπορώ να κάνω πράγματα ταυτόχρονα	5079bca7-7454-4c9f-852b-de256bda7ef8
el_for_eng:S0062L05U05	I can't do interesting things at the same time	δεν μπορώ να κάνω ενδιαφέροντα πράγματα ταυτόχρονα	ea3650e5-4500-4f9c-bb14-dd3dc386e902
el_for_eng:S0062L05U06	I'm not sure if I can help you at the same time	δεν είμαι σίγουρος αν μπορώ να σε βοηθήσω ταυτόχρονα	ea052dc7-85c6-42a2-b703-43d2aca7ae65
el_for_eng:S0062L05U07	I'm not sure if I can do things at the same time	δεν είμαι σίγουρος αν μπορώ να κάνω πράγματα ταυτόχρονα	e4e6b6e5-fc4e-4147-b71a-6ec7022e60de
el_for_eng:S0063L01B01	are you sure?	είσαι σίγουρος;	cedda893-fe6f-4cc1-a258-f87f6717d19c
el_for_eng:S0063L01B02	are you tired?	είσαι κουρασμένος;	d56c137f-f28a-43c2-8562-30c2f6cfed7d
el_for_eng:S0063L01B03	are you tired now?	είσαι κουρασμένος τώρα;	1db4418d-0def-4556-b75a-148ddb2f91f0
el_for_eng:S0063L01U01	are you a bit tired?	είσαι λίγο κουρασμένος;	6fdfb188-dcb8-431c-a798-d0c006dab657
el_for_eng:S0063L01U02	are you tired this morning?	είσαι κουρασμένος σήμερα το πρωί;	9a45703e-583e-4ff8-9772-ab9853739a89
el_for_eng:S0063L02B01	it doesn't bother you	δεν σε πειράζει	7dd794ed-5095-4223-be97-b07a999247a8
el_for_eng:S0063L02B02	it doesn't bother you now	δεν σε πειράζει τώρα	e81f73ed-babb-4f01-b971-1505e557b8b9
el_for_eng:S0063L02B03	it doesn't bother you again	δεν σε πειράζει ξανά	fa55e52e-6731-4b84-b0bf-4b4fb46e92f9
el_for_eng:S0063L02C01	not	δεν	ba79020a-26d1-4264-8601-5f7332859e6e
el_for_eng:S0063L02C02	you	σε	0b77c0fe-96e0-4ade-9418-e4e906066e11
el_for_eng:S0063L02C03	it bothers	πειράζει	2518c6c5-747b-4b20-8f7e-f9839307e9a7
el_for_eng:S0063L02U01	I think it doesn't bother you	νομίζω ότι δεν σε πειράζει	679774ac-8717-4e3e-97a4-440c331d2276
el_for_eng:S0063L02U02	it doesn't bother you at the same time	δεν σε πειράζει ταυτόχρονα	d216a6ba-5038-4f15-ad63-d597805a33cd
el_for_eng:S0063L02U03	it doesn't bother you this morning	δεν σε πειράζει σήμερα το πρωί	44f2ada0-ad44-48c7-be22-ea647a4f6af9
el_for_eng:S0063L02U04	I think it doesn't bother you today	νομίζω ότι δεν σε πειράζει σήμερα	eabd3caf-c452-4b0b-ad06-5bf0a0f0c985
el_for_eng:S0063L02U05	are you sure it doesn't bother you?	είσαι σίγουρος ότι δεν σε πειράζει;	c41fa07a-0f4a-420e-af88-2d7b48b831e8
el_for_eng:S0063L02U06	I'm not sure if it doesn't bother you	δεν είμαι σίγουρος αν δεν σε πειράζει	7b771b8e-df58-4ac9-87e2-49d14058c3cc
el_for_eng:S0063L02U07	are you sure it doesn't bother you tonight?	είσαι σίγουρος ότι δεν σε πειράζει απόψε;	bf4f9b09-d2e5-46cf-a7f7-36783a93d0ec
el_for_eng:S0063L03B01	to help me	να με βοηθήσεις	39f3b8d5-557d-4fa5-9c98-9bf6e72c65f5
el_for_eng:S0063L03B02	I want you to help me	θέλω να με βοηθήσεις	2160b42a-ec1e-4d9f-8503-3ec834d35c2d
el_for_eng:S0063L03B03	can you help me?	μπορείς να με βοηθήσεις;	99a609e5-cbc9-4064-a4b5-f2728f8fce87
el_for_eng:S0063L03B04	I don't want you to help me	δεν θέλω να με βοηθήσεις	d905a986-955c-400e-a581-1ec242a1ef1b
el_for_eng:S0063L03C01	me	με	d3b3529c-ec1a-4927-b94a-260869f41ff2
el_for_eng:S0063L03C02	you help	βοηθήσεις	a7a6f33a-f05b-4429-a158-9fc1108388db
el_for_eng:S0063L03U01	I want you to help me now	θέλω να με βοηθήσεις τώρα	f6ed93ce-7c35-4c2c-9437-e7b305ec6038
el_for_eng:S0063L03U02	I'm looking forward to you helping me	ανυπομονώ να με βοηθήσεις	fea28889-5b35-4890-a3cd-404225d08633
el_for_eng:S0063L03U03	it is necessary for you to help me	χρειάζεται να με βοηθήσεις	3bc538e2-2bd6-447e-bc90-bf9d7512ed9d
el_for_eng:S0063L03U04	can you help me again?	μπορείς να με βοηθήσεις ξανά;	6b806fc0-cf70-4de4-8a7b-a086944ab11f
el_for_eng:S0063L03U05	can you help me today?	μπορείς να με βοηθήσεις σήμερα;	b544230b-fab4-4232-ba3e-5120d6e120ad
el_for_eng:S0063L03U06	can you help me a bit more slowly?	μπορείς να με βοηθήσεις λίγο πιο αργά;	8e570882-4779-437e-947c-618d74aef2e7
el_for_eng:S0063L03U07	are you sure you don't mind helping me?	είσαι σίγουρος ότι δεν σε πειράζει να με βοηθήσεις;	581ff24e-2110-48c1-a75f-95ed5a51408a
el_for_eng:S0064L01B01	learning	Το να μαθαίνεις	b9f604f7-d379-4faa-9b5a-85df779facbf
el_for_eng:S0064L01B02	learning is interesting	Το να μαθαίνεις είναι ενδιαφέρον	f5848956-c8c3-40b6-b471-827ca49d4d30
el_for_eng:S0064L01B03	learning things is good	Το να μαθαίνεις πράγματα είναι καλό	11793567-a9f0-4afd-8c7b-4d1c993d5a1b
el_for_eng:S0064L01B04	learning Greek is good	Το να μαθαίνεις ελληνικά είναι καλό	1fb3ebae-9566-4b5a-a8bc-c5f5702a031f
el_for_eng:S0064L01C01	the	το	7f00f010-072d-4fc7-9726-208ff5327344
el_for_eng:S0064L01C02	you learn	μαθαίνεις	07974fd1-08d4-436e-8184-1ff2062f3f40
el_for_eng:S0064L01U01	learning Greek is interesting	Το να μαθαίνεις ελληνικά είναι ενδιαφέρον	c0e8e6ef-136f-40a2-8be3-e058e89fed00
el_for_eng:S0064L01U02	I think learning is interesting	νομίζω ότι το να μαθαίνεις είναι ενδιαφέρον	dc1cc4e7-b8cf-45de-9183-3bf2ec1396b9
el_for_eng:S0064L01U03	learning Greek well is interesting	Το να μαθαίνεις ελληνικά καλά είναι ενδιαφέρον	abedccb7-8bd9-4aa8-bf9b-59943e5ac4bf
el_for_eng:S0064L01U04	learning enough words is interesting	Το να μαθαίνεις αρκετές λέξεις είναι ενδιαφέρον	f133d2b5-aab0-4f5b-8fae-d23deaa637f7
el_for_eng:S0064L01U05	I think learning Greek is interesting	νομίζω ότι το να μαθαίνεις ελληνικά είναι ενδιαφέρον	c8f8ddba-bf3a-4eae-bdff-59907ce73752
el_for_eng:S0064L01U06	learning is interesting when I speak Greek	Το να μαθαίνεις είναι ενδιαφέρον όταν μιλάω ελληνικά	5cef76a3-71c3-438d-96b3-33a61ec8bbd7
el_for_eng:S0064L01U07	learning Greek is interesting when I do things carefully	Το να μαθαίνεις ελληνικά είναι ενδιαφέρον όταν κάνω πράγματα προσεκτικά	c34fa966-ce5e-4042-ab84-7f6798d682c8
